,date,hospital_dedicated,hospital_dedicated_govt,hospital_dedicated_pvt,covid19_beds,covid19_bed_occupancy,icu_hdu_beds,n_safe_homes,safe_home_beds,n_ventilators,total_patients_home_isolation,current_patients_home_isolation,released_patients_home_isolation,current_patients_hospital,current_patients_safe_homes,day,month,year,Index,people_per_hospital,covid_beds_for_population,icu_hdu_beds_for_population,ventilators_for_population,people_per_hospital_per_million,covid_beds_per_million,icu_hdu_beds_per_million,ventilators_per_million
243,20-01-2021,101.0,44,57.0,12440.0,6.24,2319,200.0,11507.0,1279.0,1247932.0,68903.0,1247932.0,,27.0,Wednesday,January2021,2021,20210120,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
242,21-01-2021,101.0,44,57.0,12440.0,6.03,2319,200.0,11507.0,1279.0,1254257.0,68365.0,1254257.0,,31.0,Thursday,January2021,2021,20210121,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
241,22-01-2021,101.0,44,57.0,12440.0,5.8,2319,200.0,11507.0,1279.0,1260744.0,67818.0,1260744.0,,32.0,Friday,January2021,2021,20210122,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
240,23-01-2021,101.0,44,57.0,12440.0,5.76,2319,200.0,11507.0,1279.0,1267431.0,67249.0,1267431.0,,29.0,Saturday,January2021,2021,20210123,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
239,24-01-2021,101.0,44,57.0,12440.0,5.59,2319,200.0,11507.0,1279.0,1274220.0,66662.0,1274220.0,,23.0,Sunday,January2021,2021,20210124,891089.1089108911,7234.726688102894,38809.831824062094,70367.47458952306,9900.990099009901,80.38585209003216,431.22035360069,781.8608287724785
238,25-01-2021,73.0,44,29.0,10510.0,6.2,2319,200.0,11507.0,1279.0,1281114.0,66050.0,1281114.0,,27.0,Monday,January2021,2021,20210125,1232876.7123287672,8563.27307326356,38809.831824062094,70367.47458952306,13698.630136986303,95.14747859181733,431.22035360069,781.8608287724785
237,26-01-2021,73.0,44,29.0,10510.0,5.81,2319,200.0,11507.0,1279.0,1288059.0,65391.0,1288059.0,,25.0,Tuesday,January2021,2021,20210126,1232876.7123287672,8563.27307326356,38809.831824062094,70367.47458952306,13698.630136986303,95.14747859181733,431.22035360069,781.8608287724785
236,27-01-2021,73.0,44,29.0,10510.0,5.56,2319,200.0,11507.0,1279.0,1295064.0,64702.0,1295064.0,,26.0,Wednesday,January2021,2021,20210127,1232876.7123287672,8563.27307326356,38809.831824062094,70367.47458952306,13698.630136986303,95.14747859181733,431.22035360069,781.8608287724785
235,28-01-2021,73.0,44,29.0,10510.0,5.43,2319,200.0,11507.0,1279.0,1302322.0,63990.0,1302322.0,,24.0,Thursday,January2021,2021,20210128,1232876.7123287672,8563.27307326356,38809.831824062094,70367.47458952306,13698.630136986303,95.14747859181733,431.22035360069,781.8608287724785
234,29-01-2021,69.0,44,25.0,8727.0,6.1,2319,200.0,11507.0,1279.0,1309580.0,63521.0,1309580.0,,21.0,Friday,January2021,2021,20210129,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
233,30-01-2021,69.0,44,25.0,8727.0,5.83,2319,200.0,11507.0,1279.0,1317267.0,62752.0,1317267.0,,15.0,Saturday,January2021,2021,20210130,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
232,31-01-2021,69.0,44,25.0,8727.0,5.57,2319,200.0,11507.0,1279.0,1325165.0,61977.0,1325165.0,,12.0,Sunday,January2021,2021,20210131,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
231,01-02-2021,69.0,44,25.0,8727.0,5.24,2319,200.0,11507.0,1279.0,1333160.0,61612.0,1333160.0,,8.0,Monday,February2021,2021,20210201,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
230,02-02-2021,69.0,44,25.0,8727.0,4.81,2319,200.0,11507.0,1279.0,1341272.0,60400.0,1341272.0,,5.0,Tuesday,February2021,2021,20210202,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
229,03-02-2021,69.0,44,25.0,8727.0,4.69,2319,200.0,11507.0,1279.0,1349497.0,59560.0,1349497.0,,7.0,Wednesday,February2021,2021,20210203,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
228,04-02-2021,69.0,44,25.0,8727.0,4.42,2319,200.0,11507.0,1279.0,1357831.0,58705.0,1357831.0,,7.0,Thursday,February2021,2021,20210204,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
227,05-02-2021,69.0,44,25.0,8727.0,4.18,2319,200.0,11507.0,1279.0,1366515.0,57825.0,1366515.0,,9.0,Friday,February2021,2021,20210205,1304347.8260869565,10312.822275696115,38809.831824062094,70367.47458952306,14492.753623188406,114.58691417440129,431.22035360069,781.8608287724785
226,06-02-2021,65.0,44,21.0,8727.0,4.07,2319,200.0,11507.0,1279.0,1375227.0,56900.0,1375227.0,,7.0,Saturday,February2021,2021,20210206,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
225,07-02-2021,65.0,44,21.0,8727.0,3.84,2319,200.0,11507.0,1279.0,1384086.0,55876.0,1384086.0,,5.0,Sunday,February2021,2021,20210207,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
224,08-02-2021,65.0,44,21.0,8727.0,3.56,2319,200.0,11507.0,1279.0,1393151.0,54731.0,1393151.0,,5.0,Monday,February2021,2021,20210208,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
223,09-02-2021,65.0,44,21.0,8727.0,3.35,2319,200.0,11507.0,1279.0,1404196.0,53503.0,1404196.0,,5.0,Tuesday,February2021,2021,20210209,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
222,10-02-2021,65.0,44,21.0,8727.0,3.27,2319,200.0,11507.0,1279.0,1416667.0,52068.0,1416667.0,,5.0,Wednesday,February2021,2021,20210210,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
221,11-02-2021,65.0,44,21.0,8727.0,3.17,2319,200.0,11507.0,1279.0,1430332.0,50383.0,1430332.0,,5.0,Thursday,February2021,2021,20210211,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
220,12-02-2021,65.0,44,21.0,8727.0,3.16,2319,200.0,11507.0,1279.0,1445217.0,48585.0,1445217.0,,5.0,Friday,February2021,2021,20210212,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
219,13-02-2021,65.0,44,21.0,8727.0,3.21,2319,200.0,11507.0,1279.0,1461104.0,46588.0,1461104.0,,5.0,Saturday,February2021,2021,20210213,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
218,14-02-2021,65.0,44,21.0,8727.0,3.13,2319,200.0,11507.0,1279.0,1478546.0,44530.0,1478546.0,,4.0,Sunday,February2021,2021,20210214,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
217,15-02-2021,65.0,44,21.0,8727.0,3.05,2319,200.0,11507.0,1279.0,1497042.0,42385.0,1497042.0,,4.0,Monday,February2021,2021,20210215,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
216,16-02-2021,65.0,44,21.0,8727.0,2.9,2319,200.0,11507.0,1279.0,1517386.0,40031.0,1517386.0,,4.0,Tuesday,February2021,2021,20210216,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
215,17-02-2021,65.0,44,21.0,8727.0,2.8,2319,200.0,11507.0,1279.0,1538540.0,37475.0,1538540.0,,4.0,Wednesday,February2021,2021,20210217,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
214,18-02-2021,65.0,44,21.0,8727.0,2.69,2319,200.0,11507.0,1279.0,1561414.0,34700.0,1561414.0,,4.0,Thursday,February2021,2021,20210218,1384615.3846153845,10312.822275696115,38809.831824062094,70367.47458952306,15384.615384615385,114.58691417440129,431.22035360069,781.8608287724785
213,19-02-2021,65.0,44,21.0,8727.0,2.76,1759,200.0,11507.0,623.0,1585901.0,31703.0,1585901.0,,2.0,Friday,February2021,2021,20210219,1384615.3846153845,10312.822275696115,51165.4349061967,144462.27929373996,15384.615384615385,114.58691417440129,568.5048322910744,1605.1364365971108
212,20-02-2021,65.0,44,21.0,8727.0,2.6,1759,200.0,11507.0,623.0,1611479.0,28549.0,1611479.0,,2.0,Saturday,February2021,2021,20210220,1384615.3846153845,10312.822275696115,51165.4349061967,144462.27929373996,15384.615384615385,114.58691417440129,568.5048322910744,1605.1364365971108
211,21-02-2021,65.0,44,21.0,8727.0,2.45,1759,200.0,11507.0,623.0,1637591.0,25399.0,1637591.0,,2.0,Sunday,February2021,2021,20210221,1384615.3846153845,10312.822275696115,51165.4349061967,144462.27929373996,15384.615384615385,114.58691417440129,568.5048322910744,1605.1364365971108
210,22-02-2021,65.0,44,21.0,8727.0,2.48,1759,200.0,11507.0,623.0,1664706.0,22299.0,1664706.0,,2.0,Monday,February2021,2021,20210222,1384615.3846153845,10312.822275696115,51165.4349061967,144462.27929373996,15384.615384615385,114.58691417440129,568.5048322910744,1605.1364365971108
209,23-02-2021,65.0,44,21.0,8727.0,2.36,1759,200.0,11507.0,623.0,1692039.0,19287.0,1692039.0,,2.0,Tuesday,February2021,2021,20210223,1384615.3846153845,10312.822275696115,51165.4349061967,144462.27929373996,15384.615384615385,114.58691417440129,568.5048322910744,1605.1364365971108
208,24-02-2021,60.0,44,16.0,6736.0,3.15,1619,200.0,11507.0,623.0,1719551.0,17030.0,1719551.0,,2.0,Wednesday,February2021,2021,20210224,1500000.0,13361.04513064133,55589.87029030266,144462.27929373996,16666.666666666668,148.4560570071259,617.6652254478073,1605.1364365971108
207,25-02-2021,60.0,44,16.0,6736.0,3.16,1619,200.0,11507.0,595.0,1775391.0,15762.0,1775391.0,,2.0,Thursday,February2021,2021,20210225,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
206,26-02-2021,60.0,44,16.0,6736.0,3.31,1619,200.0,11507.0,595.0,1864332.0,14202.0,1864332.0,,0.0,Friday,February2021,2021,20210226,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
205,27-02-2021,60.0,44,16.0,6736.0,3.1,1619,200.0,11507.0,595.0,1945443.0,12298.0,1945443.0,,0.0,Saturday,February2021,2021,20210227,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
204,28-02-2021,60.0,44,16.0,6736.0,3.15,1619,200.0,11507.0,595.0,2135668.0,11367.0,2135668.0,,0.0,Sunday,February2021,2021,20210228,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
203,01-03-2021,60.0,44,16.0,6736.0,3.25,1619,200.0,11507.0,595.0,2334678.0,10123.0,2334678.0,,0.0,Monday,March2021,2021,20210301,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
202,02-03-2021,60.0,44,16.0,6736.0,3.16,1619,200.0,11507.0,595.0,2557678.0,9876.0,2557678.0,,0.0,Tuesday,March2021,2021,20210302,1500000.0,13361.04513064133,55589.87029030266,151260.50420168068,16666.666666666668,148.4560570071259,617.6652254478073,1680.6722689075632
201,03-03-2021,58.0,43,15.0,6736.0,3.22,1619,200.0,11507.0,595.0,2557680.0,9991.0,2557680.0,,0.0,Wednesday,March2021,2021,20210303,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
200,04-03-2021,58.0,43,15.0,6736.0,3.25,1619,200.0,11507.0,595.0,2557682.0,9991.0,2557682.0,,0.0,Thursday,March2021,2021,20210304,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
199,05-03-2021,58.0,43,15.0,6736.0,3.27,1619,200.0,11507.0,595.0,2557685.0,9993.0,2557685.0,,0.0,Friday,March2021,2021,20210305,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
198,06-03-2021,58.0,43,15.0,6736.0,3.47,1619,200.0,11507.0,595.0,2557700.0,9980.0,2557700.0,,0.0,Saturday,March2021,2021,20210306,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
197,07-03-2021,58.0,43,15.0,6736.0,3.61,1619,200.0,11507.0,595.0,2557725.0,9960.0,2557725.0,,0.0,Sunday,March2021,2021,20210307,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
196,08-03-2021,58.0,43,15.0,6736.0,3.7,1619,200.0,11507.0,595.0,2557759.0,9946.0,2557759.0,,0.0,Monday,March2021,2021,20210308,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
195,09-03-2021,58.0,43,15.0,6736.0,3.41,1619,200.0,11507.0,595.0,2557789.0,9926.0,2557789.0,,0.0,Tuesday,March2021,2021,20210309,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
194,10-03-2021,58.0,43,15.0,6736.0,3.46,1619,200.0,11507.0,595.0,2557800.0,9920.0,2557800.0,,0.0,Wednesday,March2021,2021,20210310,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
193,11-03-2021,58.0,43,15.0,6736.0,3.34,1619,200.0,11507.0,595.0,2557824.0,9904.0,2557824.0,,0.0,Thursday,March2021,2021,20210311,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
192,12-03-2021,58.0,43,15.0,6736.0,3.27,1619,200.0,11507.0,595.0,2557838.0,9892.0,2557838.0,,0.0,Friday,March2021,2021,20210312,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
191,13-03-2021,58.0,43,15.0,6736.0,3.46,1619,200.0,11507.0,595.0,2557859.0,9880.0,2557859.0,,3.0,Saturday,March2021,2021,20210313,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
190,14-03-2021,58.0,43,15.0,6736.0,3.5,1619,200.0,11507.0,595.0,2557913.0,9845.0,2557913.0,,3.0,Sunday,March2021,2021,20210314,1551724.1379310344,13361.04513064133,55589.87029030266,151260.50420168068,17241.379310344826,148.4560570071259,617.6652254478073,1680.6722689075632
189,15-03-2021,45.0,34,11.0,5589.0,4.29,1352,200.0,11507.0,529.0,2557983.0,9820.0,2557983.0,,3.0,Monday,March2021,2021,20210315,2000000.0,16103.05958132045,66568.04733727811,170132.32514177694,22222.222222222223,178.9228842368939,739.6449704142012,1890.359168241966
188,16-03-2021,45.0,34,11.0,5589.0,4.1,1352,200.0,11507.0,520.0,2558034.0,9800.0,2558034.0,,3.0,Tuesday,March2021,2021,20210316,2000000.0,16103.05958132045,66568.04733727811,173076.92307692306,22222.222222222223,178.9228842368939,739.6449704142012,1923.076923076923
187,17-03-2021,45.0,34,11.0,5589.0,4.44,1352,200.0,11507.0,520.0,2558119.0,9752.0,2558119.0,,3.0,Wednesday,March2021,2021,20210317,2000000.0,16103.05958132045,66568.04733727811,173076.92307692306,22222.222222222223,178.9228842368939,739.6449704142012,1923.076923076923
186,18-03-2021,45.0,34,11.0,5589.0,4.6,1352,200.0,11507.0,520.0,2558179.0,9732.0,2558179.0,,3.0,Thursday,March2021,2021,20210318,2000000.0,16103.05958132045,66568.04733727811,173076.92307692306,22222.222222222223,178.9228842368939,739.6449704142012,1923.076923076923
185,19-03-2021,45.0,34,11.0,5589.0,4.62,1352,200.0,11507.0,520.0,2558228.0,9709.0,2558228.0,,3.0,Friday,March2021,2021,20210319,2000000.0,16103.05958132045,66568.04733727811,173076.92307692306,22222.222222222223,178.9228842368939,739.6449704142012,1923.076923076923
184,20-03-2021,45.0,34,11.0,5589.0,4.92,1352,200.0,11507.0,520.0,2558284.0,9680.0,2558284.0,,0.0,Saturday,March2021,2021,20210320,2000000.0,16103.05958132045,66568.04733727811,173076.92307692306,22222.222222222223,178.9228842368939,739.6449704142012,1923.076923076923
183,21-03-2021,46.0,35,11.0,5604.0,4.84,1357,200.0,11507.0,525.0,2558345.0,9656.0,2558345.0,,0.0,Sunday,March2021,2021,20210321,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
182,22-03-2021,46.0,35,11.0,5604.0,5.21,1357,200.0,11507.0,525.0,2558395.0,9628.0,2558395.0,,0.0,Monday,March2021,2021,20210322,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
181,23-03-2021,46.0,35,11.0,5604.0,5.64,1357,200.0,11507.0,525.0,2558436.0,9599.0,2558436.0,,0.0,Tuesday,March2021,2021,20210323,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
180,24-03-2021,46.0,35,11.0,5604.0,6.0,1357,200.0,11507.0,525.0,2558483.0,9572.0,2558483.0,,0.0,Wednesday,March2021,2021,20210324,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
179,25-03-2021,46.0,35,11.0,5604.0,6.3,1357,200.0,11507.0,525.0,2558529.0,9552.0,2558529.0,,0.0,Thursday,March2021,2021,20210325,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
178,26-03-2021,46.0,35,11.0,5604.0,6.85,1357,200.0,11507.0,525.0,2558559.0,9532.0,2558559.0,,0.0,Friday,March2021,2021,20210326,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
177,27-03-2021,46.0,35,11.0,5604.0,7.23,1357,200.0,11507.0,525.0,2558602.0,9512.0,2558602.0,,0.0,Saturday,March2021,2021,20210327,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
176,28-03-2021,46.0,35,11.0,5604.0,7.48,1357,200.0,11507.0,525.0,2558639.0,9490.0,2558639.0,,0.0,Sunday,March2021,2021,20210328,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
175,29-03-2021,46.0,35,11.0,5604.0,7.82,1357,200.0,11507.0,525.0,2558680.0,9479.0,2558680.0,,0.0,Monday,March2021,2021,20210329,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
174,30-03-2021,46.0,35,11.0,5604.0,7.91,1357,200.0,11507.0,525.0,2558709.0,9465.0,2558709.0,,1.0,Tuesday,March2021,2021,20210330,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
173,31-03-2021,46.0,35,11.0,5604.0,8.58,1357,200.0,11507.0,525.0,2558748.0,9455.0,2558748.0,,1.0,Wednesday,March2021,2021,20210331,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
172,01-04-2021,46.0,35,11.0,5604.0,9.96,1357,200.0,11507.0,525.0,2558767.0,9446.0,2558767.0,,1.0,Thursday,April2021,2021,20210401,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
171,02-04-2021,46.0,35,11.0,5604.0,11.33,1357,200.0,11507.0,525.0,2558770.0,9453.0,2558770.0,,1.0,Friday,April2021,2021,20210402,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
170,03-04-2021,46.0,35,11.0,5604.0,12.71,1357,200.0,11507.0,525.0,2558772.0,9460.0,2558772.0,,1.0,Saturday,April2021,2021,20210403,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
169,04-04-2021,46.0,35,11.0,5604.0,15.19,1357,200.0,11507.0,525.0,2558779.0,9466.0,2558779.0,,2.0,Sunday,April2021,2021,20210404,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
168,05-04-2021,46.0,35,11.0,5604.0,16.74,1357,200.0,11507.0,525.0,2558790.0,9474.0,2558790.0,,3.0,Monday,April2021,2021,20210405,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
167,06-04-2021,46.0,35,11.0,5604.0,18.95,1357,200.0,11507.0,525.0,2558802.0,9482.0,2558802.0,,2.0,Tuesday,April2021,2021,20210406,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
166,07-04-2021,46.0,35,11.0,5604.0,22.32,1357,200.0,11507.0,525.0,2558812.0,9511.0,2558812.0,,6.0,Wednesday,April2021,2021,20210407,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
165,08-04-2021,46.0,35,11.0,5604.0,26.25,1357,200.0,11507.0,525.0,2558824.0,9536.0,2558824.0,,10.0,Thursday,April2021,2021,20210408,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
164,09-04-2021,46.0,35,11.0,5604.0,30.0,1357,200.0,11507.0,525.0,2558830.0,9563.0,2558830.0,,17.0,Friday,April2021,2021,20210409,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
163,10-04-2021,46.0,35,11.0,5604.0,32.92,1357,200.0,11507.0,525.0,2558849.0,9594.0,2558849.0,,19.0,Saturday,April2021,2021,20210410,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
162,11-04-2021,46.0,35,11.0,5604.0,34.94,1357,200.0,11507.0,525.0,2558862.0,9631.0,2558862.0,,23.0,Sunday,April2021,2021,20210411,1956521.7391304348,16059.957173447538,66322.77081798084,171428.57142857142,21739.130434782608,178.44396859386154,736.9196757553427,1904.7619047619048
161,12-04-2021,56.0,45,11.0,7428.0,28.15,1796,200.0,11507.0,525.0,2558865.0,9680.0,2558865.0,,26.0,Monday,April2021,2021,20210412,1607142.857142857,12116.316639741519,50111.35857461025,171428.57142857142,17857.142857142855,134.62574044157245,556.792873051225,1904.7619047619048
160,13-04-2021,56.0,45,11.0,7428.0,31.09,1796,200.0,11507.0,525.0,2558870.0,9739.0,2558870.0,,25.0,Tuesday,April2021,2021,20210413,1607142.857142857,12116.316639741519,50111.35857461025,171428.57142857142,17857.142857142855,134.62574044157245,556.792873051225,1904.7619047619048
159,14-04-2021,56.0,45,11.0,7428.0,32.15,1796,200.0,11507.0,525.0,2558876.0,9786.0,2558876.0,,25.0,Wednesday,April2021,2021,20210414,1607142.857142857,12116.316639741519,50111.35857461025,171428.57142857142,17857.142857142855,134.62574044157245,556.792873051225,1904.7619047619048
158,15-04-2021,56.0,45,11.0,7428.0,34.29,1796,200.0,11507.0,525.0,2558882.0,9839.0,2558882.0,,46.0,Thursday,April2021,2021,20210415,1607142.857142857,12116.316639741519,50111.35857461025,171428.57142857142,17857.142857142855,134.62574044157245,556.792873051225,1904.7619047619048
157,16-04-2021,56.0,45,11.0,7428.0,36.51,1796,200.0,11507.0,525.0,2558889.0,9894.0,2558889.0,,70.0,Friday,April2021,2021,20210416,1607142.857142857,12116.316639741519,50111.35857461025,171428.57142857142,17857.142857142855,134.62574044157245,556.792873051225,1904.7619047619048
156,17-04-2021,61.0,49,12.0,7676.0,39.59,1796,200.0,11507.0,525.0,2558900.0,9952.0,2558900.0,,83.0,Saturday,April2021,2021,20210417,1475409.8360655739,11724.856696195935,50111.35857461025,171428.57142857142,16393.44262295082,130.27618551328817,556.792873051225,1904.7619047619048
155,18-04-2021,61.0,49,12.0,7676.0,42.57,1796,200.0,11507.0,525.0,2558914.0,9995.0,2558914.0,,100.0,Sunday,April2021,2021,20210418,1475409.8360655739,11724.856696195935,50111.35857461025,171428.57142857142,16393.44262295082,130.27618551328817,556.792873051225,1904.7619047619048
154,19-04-2021,62.0,50,12.0,7776.0,44.74,1838,200.0,11507.0,528.0,2558926.0,10032.0,2558926.0,,155.0,Monday,April2021,2021,20210419,1451612.9032258065,11574.074074074075,48966.26768226333,170454.54545454544,16129.032258064517,128.6008230452675,544.069640914037,1893.9393939393938
153,20-04-2021,62.0,50,12.0,7776.0,48.37,1838,200.0,11507.0,528.0,2558932.0,10085.0,2558932.0,,227.0,Tuesday,April2021,2021,20210420,1451612.9032258065,11574.074074074075,48966.26768226333,170454.54545454544,16129.032258064517,128.6008230452675,544.069640914037,1893.9393939393938
152,21-04-2021,70.0,55,15.0,8194.0,47.18,1838,200.0,11507.0,1283.0,2558940.0,10139.0,2558940.0,,333.0,Wednesday,April2021,2021,20210421,1285714.2857142857,10983.64657066146,48966.26768226333,70148.09041309431,14285.714285714286,122.040517451794,544.069640914037,779.423226812159
151,22-04-2021,70.0,55,15.0,8194.0,49.73,1838,200.0,11507.0,1283.0,2558953.0,10185.0,2558953.0,,479.0,Thursday,April2021,2021,20210422,1285714.2857142857,10983.64657066146,48966.26768226333,70148.09041309431,14285.714285714286,122.040517451794,544.069640914037,779.423226812159
