date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
05-12-2020,bankura,43950,44700,27300,161550,104200,7248
05-12-2020,birbhum,36150,25300,32400,96050,49700,6171
05-12-2020,bishnupur hd,14850,30600,54600,125250,115200,5911
05-12-2020,coochbehar,32100,29450,26950,41100,7200,4354
05-12-2020,dakshin dinajpur,20400,19150,21500,121600,83700,4921
05-12-2020,darjeeling,51250,50650,22900,32200,10700,4298
05-12-2020,diamond harbour hd,41250,31300,28000,107550,101500,4034
05-12-2020,hooghly,62870,50250,47000,174200,159100,11041
05-12-2020,howrah,110450,73000,63780,202550,228200,6531
05-12-2020,jalpaiguri,34800,35600,45550,111000,61200,5863
05-12-2020,jhargram,16250,15100,24890,57050,56200,4193
05-12-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
05-12-2020,malda,26100,22700,26000,87100,95700,7151
05-12-2020,murshidabad,34333,50380,48700,143100,140200,10080
05-12-2020,nadia,61070,37240,37100,148050,132700,5631
05-12-2020,north 24 parganas,97800,72740,31440,189000,123700,7383.5
05-12-2020,basirhat hd,42820,44230,32280,144050,165000,5447
05-12-2020,paschim bardhaman,36350,33100,17780,121000,115900,2057
05-12-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
05-12-2020,purba bardhaman,58650,51700,27100,136550,138700,9443
05-12-2020,purba medinipur,53550,39200,33220,87050,94100,1731
05-12-2020,nandigram hd,17250,31100,30640,121050,80200,7029
05-12-2020,purulia,49950,34100,52700,148550,121700,7421
05-12-2020,rampurhat hd,24150,29000,30300,61550,74500,5637
05-12-2020,south 24 parganas,55950,32600,33400,107250,110400,2141
05-12-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
05-12-2020,bankura s mc&h,20500,44650,10200,182500,186400,2660
05-12-2020,coochbehar mc&h,13800,14900,14600,53500,83500,3442
05-12-2020,nb mc&h,40350,96000,20000,224200,225500,7890
05-12-2020,diamond harbour mc&h,13300,22700,10100,147500,145000,3898
05-12-2020,malda mc&h,18800,69100,13100,188500,207500,5968
05-12-2020,murshidabad mc&h,30130,70450,14600,129000,184500,2340
05-12-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3248
05-12-2020,medinipur mc&h,55800,71700,34100,252000,192000,11198
05-12-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
05-12-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
05-12-2020,raiganj mc&h,14100,11900,13100,56500,77000,1990
05-12-2020,jnm mc&h,17400,21000,24000,45000,44000,2672
05-12-2020,sagar dutta mc&h,64520,89330,17600,175550,188000,7478
05-12-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
05-12-2020,rg kar mch,40850,65000,15800,301050,310200,7007
05-12-2020,nrs mch,61250,91000,30800,214550,199200,4690
05-12-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14617
05-12-2020,"medical college, kolkata",154450,141000,20800,325050,382500,8762
05-12-2020,cnmch,52350,47800,23150,133500,99500,3472
05-12-2020,other govt dept/institutions,413701,375995,210688,1054021,988752,55555
05-12-2020,stock in hand-in transit,360968,917535,872951,22187,72158,37818
05-12-2020,,2704262,3415040,2432359,7525208,7213210,359789
04-12-2020,alipurduar,17800,25250,13400,100900,74200,5092
04-12-2020,bankura,43950,44700,27300,161550,104200,7248
04-12-2020,birbhum,36150,25300,32400,96050,49700,6171
04-12-2020,bishnupur hd,14850,30600,54600,125250,115200,5911
04-12-2020,coochbehar,32100,29450,26950,41100,7200,4354
04-12-2020,dakshin dinajpur,20400,19150,21500,121600,83700,4921
04-12-2020,darjeeling,51250,50650,22900,32200,10700,4298
04-12-2020,diamond harbour hd,41250,31300,28000,107550,101500,4034
04-12-2020,hooghly,62870,50250,47000,174200,159100,11041
04-12-2020,howrah,110450,73000,63780,202550,228200,6531
04-12-2020,jalpaiguri,34800,35600,45550,111000,61200,5863
04-12-2020,jhargram,16250,15100,24890,57050,56200,4193
04-12-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
04-12-2020,malda,26100,22700,26000,87100,95700,7151
04-12-2020,murshidabad,34333,50380,48700,143100,140200,10080
04-12-2020,nadia,61070,37240,37100,148050,132700,5631
04-12-2020,north 24 parganas,97800,72740,31440,189000,123700,7383.5
04-12-2020,basirhat hd,42820,44230,32280,144050,165000,5447
04-12-2020,paschim bardhaman,36350,33100,17780,121000,115900,2057
04-12-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
04-12-2020,purba bardhaman,58650,51700,27100,136550,138700,9443
04-12-2020,purba medinipur,53550,39200,33220,87050,94100,1731
04-12-2020,nandigram hd,17250,31100,30640,121050,80200,7029
04-12-2020,purulia,49950,34100,52700,148550,121700,7421
04-12-2020,rampurhat hd,24150,29000,30300,61550,74500,5637
04-12-2020,south 24 parganas,55950,32600,33400,107250,110400,2141
04-12-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
04-12-2020,bankura s mc&h,20500,44650,10200,182500,186400,2660
04-12-2020,coochbehar mc&h,13800,14900,14600,53500,83500,3442
04-12-2020,nb mc&h,40350,96000,20000,224200,225500,7890
04-12-2020,diamond harbour mc&h,13300,22700,10100,147500,145000,3898
04-12-2020,malda mc&h,18800,69100,13100,188500,207500,5968
04-12-2020,murshidabad mc&h,30130,70450,14600,129000,184500,2340
04-12-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3248
04-12-2020,medinipur mc&h,55800,71700,34100,252000,192000,11198
04-12-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
04-12-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
04-12-2020,raiganj mc&h,14100,11900,13100,56500,77000,1990
04-12-2020,jnm mc&h,17400,21000,24000,45000,44000,2672
04-12-2020,sagar dutta mc&h,64520,89330,17600,175550,188000,7478
04-12-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
04-12-2020,rg kar mch,40850,65000,15800,301050,310200,7007
04-12-2020,nrs mch,61250,91000,30800,214550,199200,4690
04-12-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14617
04-12-2020,"medical college, kolkata",154450,141000,20800,325050,382500,8762
04-12-2020,cnmch,52350,47800,23150,133500,99500,3472
04-12-2020,other govt dept/institutions,413701,375995,210688,1054021,988752,55555
04-12-2020,stock in hand-in transit,357968,892535,842951,22187,47158,36818
04-12-2020,,2701262,3390040,2402359,7525208,7188210,358789
03-12-2020,alipurduar,17800,25250,13400,100900,74200,5092
03-12-2020,bankura,43950,44700,27300,161550,104200,7248
03-12-2020,birbhum,36150,25300,32400,96050,49700,6171
03-12-2020,bishnupur hd,14850,30600,54600,125250,115200,5911
03-12-2020,coochbehar,32100,29450,26950,41100,7200,4354
03-12-2020,dakshin dinajpur,20400,19150,21500,121600,83700,4921
03-12-2020,darjeeling,51250,50650,22900,32200,10700,4298
03-12-2020,diamond harbour hd,41250,31300,28000,107550,101500,4034
03-12-2020,hooghly,62870,50250,47000,174200,159100,11041
03-12-2020,howrah,110450,73000,63780,202550,228200,6531
03-12-2020,jalpaiguri,34800,35600,45550,111000,61200,5863
03-12-2020,jhargram,16250,15100,24890,57050,56200,4193
03-12-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
03-12-2020,malda,26100,22700,26000,87100,95700,7151
03-12-2020,murshidabad,34333,50380,48700,143100,140200,10080
03-12-2020,nadia,61070,37240,37100,148050,132700,5631
03-12-2020,north 24 parganas,97800,72740,31440,189000,123700,7383.5
03-12-2020,basirhat hd,42820,44230,32280,144050,165000,5447
03-12-2020,paschim bardhaman,36350,33100,17780,121000,115900,2057
03-12-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
03-12-2020,purba bardhaman,58650,51700,27100,136550,138700,9443
03-12-2020,purba medinipur,53550,39200,33220,87050,94100,1731
03-12-2020,nandigram hd,17250,31100,30640,121050,80200,7029
03-12-2020,purulia,49950,34100,52700,148550,121700,7421
03-12-2020,rampurhat hd,24150,29000,30300,61550,74500,5637
03-12-2020,south 24 parganas,55950,32600,33400,107250,110400,2141
03-12-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
03-12-2020,bankura s mc&h,20500,44650,10200,182500,186400,2660
03-12-2020,coochbehar mc&h,13800,14900,14600,53500,83500,3442
03-12-2020,nb mc&h,40350,96000,20000,224200,225500,7890
03-12-2020,diamond harbour mc&h,13300,22700,10100,147500,145000,3898
03-12-2020,malda mc&h,18800,69100,13100,188500,207500,5968
03-12-2020,murshidabad mc&h,30130,70450,14600,129000,184500,2340
03-12-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3248
03-12-2020,medinipur mc&h,55800,71700,34100,252000,192000,11198
03-12-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
03-12-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
03-12-2020,raiganj mc&h,14100,11900,13100,56500,77000,1990
03-12-2020,jnm mc&h,17400,21000,24000,45000,44000,2672
03-12-2020,sagar dutta mc&h,64520,89330,17600,175550,188000,7478
03-12-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
03-12-2020,rg kar mch,40850,65000,15800,301050,310200,7007
03-12-2020,nrs mch,61250,91000,30800,214550,199200,4690
03-12-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14617
03-12-2020,"medical college, kolkata",154450,141000,20800,325050,382500,8762
03-12-2020,cnmch,52350,47800,23150,133500,99500,3472
03-12-2020,other govt dept/institutions,413701,375995,210688,1054021,988752,55555.3
03-12-2020,stock in hand-in transit,354968,872535,817951,22187,27158,35818.9
03-12-2020,,2698262,3370040,2377359,7525208,7168210,357790.2
02-12-2020,alipurduar,17800,25250,13400,100900,74200,5092
02-12-2020,bankura,43950,44700,27300,161550,104200,7248
02-12-2020,birbhum,36150,25300,32400,96050,49700,6171
02-12-2020,bishnupur hd,14850,30600,54600,125250,115200,5911
02-12-2020,coochbehar,32100,29450,26950,41100,7200,4354
02-12-2020,dakshin dinajpur,20400,19150,21500,121600,83700,4921
02-12-2020,darjeeling,51250,50650,22900,32200,10700,4298
02-12-2020,diamond harbour hd,41250,31300,28000,107550,101500,4034
02-12-2020,hooghly,62870,50250,47000,174200,159100,11041
02-12-2020,howrah,110450,73000,63780,202550,228200,6531
02-12-2020,jalpaiguri,34800,35600,45550,111000,61200,5863
02-12-2020,jhargram,16250,15100,24890,57050,56200,4193
02-12-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
02-12-2020,malda,26100,22700,26000,87100,95700,7151
02-12-2020,murshidabad,34333,50380,48700,143100,140200,10080
02-12-2020,nadia,61070,37240,37100,148050,132700,5631
02-12-2020,north 24 parganas,97800,72740,31440,189000,123700,7383.5
02-12-2020,basirhat hd,42820,44230,32280,144050,165000,5447
02-12-2020,paschim bardhaman,36350,33100,17780,121000,115900,2057
02-12-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
02-12-2020,purba bardhaman,58650,51700,27100,136550,138700,9443
02-12-2020,purba medinipur,53550,39200,33220,87050,94100,1731
02-12-2020,nandigram hd,17250,31100,30640,121050,80200,7029
02-12-2020,purulia,49950,34100,52700,148550,121700,7421
02-12-2020,rampurhat hd,24150,29000,30300,61550,74500,5637
02-12-2020,south 24 parganas,55950,32600,33400,107250,110400,2141
02-12-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
02-12-2020,bankura s mc&h,20500,44650,10200,182500,186400,2660
02-12-2020,coochbehar mc&h,13800,14900,14600,53500,83500,3442
02-12-2020,nb mc&h,40350,96000,20000,224200,225500,7890
02-12-2020,diamond harbour mc&h,13300,22700,10100,147500,145000,3898
02-12-2020,malda mc&h,18800,69100,13100,188500,207500,5968
02-12-2020,murshidabad mc&h,30130,70450,14600,129000,184500,2340
02-12-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3248
02-12-2020,medinipur mc&h,55800,71700,34100,252000,192000,11198
02-12-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
02-12-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
02-12-2020,raiganj mc&h,14100,11900,13100,56500,77000,1990
02-12-2020,jnm mc&h,17400,21000,24000,45000,44000,2672
02-12-2020,sagar dutta mc&h,64520,89330,17600,175550,188000,7478
02-12-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
02-12-2020,rg kar mch,40850,65000,15800,301050,310200,7007
02-12-2020,nrs mch,61250,91000,30800,214550,199200,4690
02-12-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14617
02-12-2020,"medical college, kolkata",154450,141000,20800,325050,382500,8762
02-12-2020,cnmch,52350,47800,23150,133500,99500,3472
02-12-2020,other govt dept/institutions,413701,375995,210688,1054021,988752,55555.3
02-12-2020,stock in hand-in transit,352968,847535,797951,22187,2158,34818.9
02-12-2020,,2696262,3345040,2357359,7525208,7143210,356790.2
01-12-2020,alipurduar,17800,24750,13400,100900,74200,4892
01-12-2020,bankura,43950,43700,27300,161550,104200,7248
01-12-2020,birbhum,36150,24300,32400,96050,49700,6171
01-12-2020,bishnupur hd,14350,30100,54600,125250,115200,5911
01-12-2020,coochbehar,32100,28450,26950,41100,7200,4354
01-12-2020,dakshin dinajpur,20400,18650,21500,121600,83700,4921
01-12-2020,darjeeling,51250,50650,22900,32200,10700,4298
01-12-2020,diamond harbour hd,40250,30300,28000,107550,101500,4034
01-12-2020,hooghly,61870,50250,47000,174200,159100,11041
01-12-2020,howrah,110450,71000,63780,202550,228200,6531
01-12-2020,jalpaiguri,34800,34600,45550,111000,61200,5863
01-12-2020,jhargram,14750,14100,24890,57050,56200,4193
01-12-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
01-12-2020,malda,26100,22200,26000,87100,95700,7151
01-12-2020,murshidabad,34333,50380,48700,143100,134200,10080
01-12-2020,nadia,58570,37240,37100,148050,127700,5331
01-12-2020,north 24 parganas,97800,72740,31440,189000,118700,7383.5
01-12-2020,basirhat hd,42820,43230,32280,144050,161000,5297
01-12-2020,paschim bardhaman,35850,32100,17780,121000,115900,1907
01-12-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
01-12-2020,purba bardhaman,58650,51200,27100,136550,138700,9443
01-12-2020,purba medinipur,52550,38700,33220,87050,94100,1731
01-12-2020,nandigram hd,16750,31100,30640,121050,80200,7029
01-12-2020,purulia,49950,34100,52700,148550,121700,7421
01-12-2020,rampurhat hd,24150,29000,30300,61550,74500,5637
01-12-2020,south 24 parganas,54450,32100,33400,107250,110400,2141
01-12-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
01-12-2020,bankura s mc&h,19500,43150,10200,182500,186400,2660
01-12-2020,coochbehar mc&h,13800,14400,14600,53500,83500,3042
01-12-2020,nb mc&h,40350,94500,20000,224200,225500,7890
01-12-2020,diamond harbour mc&h,13300,21700,10100,147500,145000,3598
01-12-2020,malda mc&h,18800,69100,13100,188500,207500,5968
01-12-2020,murshidabad mc&h,30130,69950,14600,129000,184500,2340
01-12-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3148
01-12-2020,medinipur mc&h,53800,70200,34100,252000,192000,11198
01-12-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
01-12-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
01-12-2020,raiganj mc&h,14100,11900,13100,56500,77000,1890
01-12-2020,jnm mc&h,17400,20500,24000,45000,44000,2572
01-12-2020,sagar dutta mc&h,61020,85330,17600,175550,188000,7478
01-12-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
01-12-2020,rg kar mch,40850,62000,15800,301050,310200,6807
01-12-2020,nrs mch,60250,88000,30800,214550,199200,4690
01-12-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14217
01-12-2020,"medical college, kolkata",148450,136000,20800,325050,382500,8462
01-12-2020,cnmch,51350,47800,23150,133500,99500,3472
01-12-2020,other govt dept/institutions,409201,374495,210688,1044021,988752,54855.3
01-12-2020,stock in hand-in transit,379968,854535,797951,2187,2158,37218.9
01-12-2020,,2694262,3315040,2357359,7495208,7123210,355790.2
30-11-2020,alipurduar,17800,24750,13400,100900,70200,4892
30-11-2020,bankura,43950,43700,27300,161550,104200,7248
30-11-2020,birbhum,36150,24300,32400,96050,49700,6171
30-11-2020,bishnupur hd,14350,30100,54600,125250,111200,5911
30-11-2020,coochbehar,32100,28450,26950,41100,7200,4354
30-11-2020,dakshin dinajpur,20400,18650,21500,121600,79700,4921
30-11-2020,darjeeling,51250,50650,22900,32200,10700,4298
30-11-2020,diamond harbour hd,40250,30300,28000,107550,101500,4034
30-11-2020,hooghly,61870,50250,47000,174200,154100,11041
30-11-2020,howrah,110450,71000,63780,202550,223200,6531
30-11-2020,jalpaiguri,34800,34600,45550,111000,61200,5863
30-11-2020,jhargram,14750,14100,24890,57050,51200,4193
30-11-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
30-11-2020,malda,26100,22200,26000,87100,95700,7151
30-11-2020,murshidabad,34333,50380,48700,143100,134200,10080
30-11-2020,nadia,58570,37240,37100,148050,127700,5331
30-11-2020,north 24 parganas,97800,72740,31440,189000,118700,7383.5
30-11-2020,basirhat hd,42820,43230,32280,144050,161000,5297
30-11-2020,paschim bardhaman,35850,32100,17780,121000,115900,1907
30-11-2020,paschim medinipur,32450,45300,41090,155050,137700,7235
30-11-2020,purba bardhaman,58650,51200,27100,136550,138700,9443
30-11-2020,purba medinipur,52550,38700,33220,87050,94100,1731
30-11-2020,nandigram hd,16750,31100,30640,121050,80200,7029
30-11-2020,purulia,49950,34100,52700,148550,121700,7421
30-11-2020,rampurhat hd,24150,29000,30300,61550,72500,5637
30-11-2020,south 24 parganas,54450,32100,33400,107250,110400,2141
30-11-2020,uttar dinajpur,35750,43550,43850,113050,131700,5853
30-11-2020,bankura s mc&h,19500,43150,10200,182500,186400,2660
30-11-2020,coochbehar mc&h,13800,14400,14600,53500,83500,3042
30-11-2020,nb mc&h,40350,94500,20000,224200,225500,7890
30-11-2020,diamond harbour mc&h,13300,21700,10100,147500,145000,3598
30-11-2020,malda mc&h,18800,69100,13100,188500,207500,5968
30-11-2020,murshidabad mc&h,30130,69950,14600,129000,184500,2340
30-11-2020,bardhaman mc&h,23900,34100,17500,189500,212500,3148
30-11-2020,medinipur mc&h,53800,70200,34100,252000,192000,11198
30-11-2020,purulia mc&h,13300,19900,51600,99500,112000,4098
30-11-2020,rampurhat mc&h,21400,25400,17600,40000,67500,10048
30-11-2020,raiganj mc&h,14100,11900,13100,56500,77000,1890
30-11-2020,jnm mc&h,17400,20500,24000,45000,44000,2572
30-11-2020,sagar dutta mc&h,61020,85330,17600,175550,188000,7478
30-11-2020,id & bg hospital,45050,58800,20600,101100,77500,2671
30-11-2020,rg kar mch,40850,62000,15800,301050,310200,6807
30-11-2020,nrs mch,60250,88000,30800,214550,199200,4690
30-11-2020,ipgmer & sskmh,98900,108590,66600,429050,409500,14217
30-11-2020,"medical college, kolkata",148450,136000,20800,322050,382500,8462
30-11-2020,cnmch,51350,47800,23150,133500,99500,3472
30-11-2020,other govt dept/institutions,409201,374495,210688,1023021,988752,54855.3
30-11-2020,stock in hand-in transit,376968,834535,797951,1187,1158,36218.9
30-11-2020,,2691262,3295040,2357359,7470208,7093210,354790.2
29-11-2020,alipurduar,17800,24750,13400,100900,70200,4892
29-11-2020,bankura,43950,43700,27300,161550,104200,7248
29-11-2020,birbhum,36150,24300,32400,96050,49700,6171
29-11-2020,bishnupur hd,14350,30100,54600,125250,111200,5911
29-11-2020,coochbehar,32100,28450,26950,41100,7200,4354
29-11-2020,dakshin dinajpur,20400,18650,21500,121600,79700,4921
29-11-2020,darjeeling,51250,50650,22900,32200,10700,4298
29-11-2020,diamond harbour hd,40250,30300,28000,107550,101500,4034
29-11-2020,hooghly,61870,50250,47000,174200,154100,11041
29-11-2020,howrah,110450,71000,63780,202550,223200,6531
29-11-2020,jalpaiguri,34800,34600,45550,111000,61200,5863
29-11-2020,jhargram,14750,14100,24890,57050,51200,4193
29-11-2020,kalimpong,21150,20900,19000,68050,35200,4370.5
29-11-2020,malda,26100,22200,26000,87100,95700,7151
